Desembolso,Vencimiento,Saldo$,FechaReporte,PE_30.04.2024,PD_MAX_2024_04_30,LGD_MAX_2024_04_30,PlazoRestante(Dias),Reserva Especifica$,Ab_24,Tasa_Propuesta,bps%,IntAnual_TasaPropuesta,Tasa_Costo_Oportunidad,FTP,TIR,Código Moneda,Status Mora,SegmentoComercial,Nuevo,Brecha_encoded,Saldo$_capp,PE_30.04.2024_capp,PD_MAX_2024_04_30_capp,PlazoRestante(Dias)_capp,Reserva Especifica$_capp,Ab_24_capp,Tasa_Propuesta_capp,IntAnual_TasaPropuesta_capp,FTP_capp,TIR_capp,Saldo$_capp_cuad,PE_30.04.2024_capp_cuad,PlazoRestante(Dias)_capp_cuad,Reserva Especifica$_capp_cuad,Tasa_Propuesta_capp_cuad,IntAnual_TasaPropuesta_capp_cuad,FTP_capp_cuad,FTP_capp_log,FTP_capp_inv,FTP_capp_BC,FTP_capp_YJ,TIR_capp_cuad,TIR_capp_cuad_minMaxScaled,Saldo$_capp_cuad_minMaxScaled,FTP_capp_cuad_minMaxScaled,Tasa_Propuesta_capp_cuad_minMaxScaled,Reserva Especifica$_capp_cuad_minMaxScaled,PE_30.04.2024_capp_cuad_minMaxScaled,PlazoRestante(Dias)_capp_cuad_minMaxScaled
2023-02-22,2029-02-28,8408.127054,2024-04-30,0.0,0.008578982,0.009,1765,0.0,0.16,0.16,0.0,1345.300329,0.065,0.078091348,0.070831676,2667,2781,3,2777,2,8408.127054,0.0,0.008578982,1765.0,0.0,0.16,0.16,1345.300329,0.078091348,0.070831676,70696600.55620673,0.0,3115225.0,0.0,0.0256,1809832.975207508,0.0060982586324571045,-2.5498760093231065,12.805515919638113,-404.78300594611585,-404.78300594611585,0.0050171263249689756,0.15963056731108818,0.0016175821002854967,0.8628690532850439,0.658110526456369,0.0,0.0,0.20416425679583575
2022-09-26,2030-09-30,8365.632503,2024-04-30,0.0,0.008578982,0.009,2344,0.0,0.16,0.16,0.0,1338.5012,0.065,0.079063192,0.073500372,2667,2781,3,2777,3,8365.632503,0.0,0.008578982,2344.0,0.0,0.16,0.16,1338.5012,0.079063192,0.073500372,69983807.17525005,0.0,5494336.0,0.0,0.0256,1791585.46240144,0.0062509883292288645,-2.5375078475294313,12.648110640410268,-391.2265221382923,-391.2265221382923,0.005402304684138383,0.16564490271183221,0.0016094068640389694,0.8744095880537377,0.658110526456369,0.0,0.0,0.27113938692886064
2022-08-09,2027-08-31,8346.832531,2024-04-30,0.0,0.008578982,0.009,1218,0.0,0.16,0.16,0.0,1335.493205,0.065,0.077173217,0.062721588,2667,2781,3,2777,2,8346.832531,0.0,0.008578982,1218.0,0.0,0.16,0.16,1335.493205,0.077173217,0.062721588,69669613.30055986,0.0,1483524.0,0.0,0.0256,1783542.100601172,0.005955705422129089,-2.561702812197373,12.95786334785033,-418.18484739233827,-418.18484739233827,0.003933997601241744,0.1413531803919526,0.0016057900659104726,0.8519663541607857,0.658110526456369,0.0,0.0,0.1408906882591093
2021-06-02,2029-06-30,8322.914066,2024-04-30,0.640418503,0.008578982,0.009,1887,257.35542,0.16,0.16,0.0,1331.666251,0.065,0.078296124,0.070934597,2667,2781,3,2777,3,8322.914066,0.131215753625,0.008578982,1887.0,69.652121385,0.16,0.16,1331.666251,0.078296124,0.070934597,69270898.55002064,0.017217573999376696,3560769.0,4851.418013430774,0.0256,1773335.0040523952,0.0061302830334233754,-2.547257179126349,12.7720243214083,-401.87393269606525,-401.87393269606525,0.00503171705155241,0.15986251632805376,0.0016011885558950049,0.8653007445315751,0.658110526456369,0.001294659564197671,6.377525366830257e-06,0.21827646038172355
2023-04-21,2029-04-30,8319.784812,2024-04-30,0.0,0.008578982,0.009,1826,0.0,0.16,0.16,0.0,1331.16557,0.065,0.078193736,0.070938416,2667,2781,3,2777,3,8319.784812,0.0,0.008578982,1826.0,0.0,0.16,0.16,1331.16557,0.078193736,0.070938416,69218819.31798588,0.0,3334276.0,0.0,0.0256,1772001.7747534246,0.006114260349637696,-2.548565736941023,12.788748193333543,-403.32489660955946,-403.32489660955946,0.005032258864589057,0.15987112305841775,0.0016005865401041946,0.8640848989083095,0.658110526456369,0.0,0.0,0.21122035858877963
2023-08-30,2028-08-31,8287.654629,2024-04-30,0.0,0.008578982,0.009,1584,0.0,0.13,0.13,0.0,1077.395102,0.065,0.077787542,0.048938997,2667,2781,3,2777,2,8287.654629,0.0,0.008578982,1584.0,0.0,0.13,0.13,1077.395102,0.077787542,0.048938997,68685219.24958514,0.0,2509056.0,0.0,0.016900000000000002,1160780.2058135902,0.006050901690401764,-2.553773989154438,12.855528974035456,-409.15200529988937,-409.15200529988937,0.0023950254273660087,0.11029189616726903,0.001594405233784023,0.8592613922757277,0.5299019738775074,0.0,0.0,0.1832272990167727
2020-11-03,2028-11-30,8276.156679,2024-04-30,0.636820781,0.008578982,0.009,1675,256.4058354,0.16,0.16,0.0,1324.185069,0.065,0.077940285,0.07099196,2667,2781,3,2777,2,8276.156679,0.131215753625,0.008578982,1675.0,69.652121385,0.16,0.16,1324.185069,0.077940285,0.07099196,68494769.3753563,0.017217573999376696,2805625.0,4851.418013430774,0.0256,1753466.096962535,0.006074688025881225,-2.5518123224192912,12.830335429232777,-406.9474395577895,-406.9474395577895,0.005039858384641601,0.1599917930690512,0.0015921932217639228,0.861075197682948,0.658110526456369,0.0012898825566475492,6.341697914609059e-06,0.1937536148062464
2023-05-23,2031-05-31,8221.366424,2024-04-30,0.0,0.008578982,0.009,2587,0.0,0.16,0.16,0.0,1315.418628,0.065,0.079471064,0.0757294,2667,2781,3,2777,3,8221.366424,0.0,0.008578982,2587.0,0.0,0.16,0.16,1315.418628,0.079471064,0.0757294,67590865.87767455,0.0,6692569.0,0.0,0.0256,1730326.166889402,0.006315650013292095,-2.5323622984195384,12.583196319103015,-385.72108916075587,-385.72108916075587,0.00573494202436,0.170668375602581,0.0015816524990573224,0.8792530207416758,0.658110526456369,0.0,0.0,0.2992481203007519
2020-08-11,2028-08-31,8188.534989,2024-04-30,0.63007859,0.008578982,0.009,1584,253.9443785,0.16,0.16,0.0,1310.165598,0.065,0.077787542,0.067631698,2667,2781,3,2777,2,8188.534989,0.131215753625,0.008578982,1584.0,69.652121385,0.16,0.16,1310.165598,0.077787542,0.067631698,67052105.26607723,0.017217573999376696,2509056.0,4851.418013430774,0.0256,1716533.8941826976,0.006050901690401764,-2.553773989154438,12.855528974035456,-409.15200529988937,-409.15200529988937,0.004574046574363205,0.15241890252536433,0.0015753362836574349,0.8592613922757277,0.658110526456369,0.001277499880901123,6.27455667192308e-06,0.1832272990167727
2023-02-02,2031-02-28,8185.377428,2024-04-30,0.0,0.008578982,0.009,2495,0.0,0.13,0.13,0.0,1064.099066,0.065,0.079316643,0.055360369,2667,2781,3,2777,3,8185.377428,0.0,0.008578982,2495.0,0.0,0.13,0.13,1064.099066,0.079316643,0.055360369,67000403.638811894,0.0,6225025.0,0.0,0.016900000000000002,1132306.8222620722,0.00629112985678945,-2.5343072984651847,12.607694453230955,-387.79296564975766,-387.79296564975766,0.003064770455816161,0.12476349013711294,0.001574728822076353,0.8774192892790992,0.5299019738775074,0.0,0.0,0.28860613071139385
2023-03-21,2029-03-31,8152.863808,2024-04-30,0.0,0.008578982,0.009,1796,0.0,0.13,0.13,0.0,1059.872295,0.065,0.078143381,0.051783567,2667,2781,3,2777,2,8152.863808,0.0,0.008578982,1796.0,0.0,0.13,0.13,1059.872295,0.078143381,0.051783567,66469188.271796264,0.0,3225616.0,0.0,0.016900000000000002,1123329.2817085667,0.006106387994111161,-2.549209921798817,12.796989165339545,-404.04110736058584,-404.04110736058584,0.0026815378112434894,0.11670259189690421,0.0015684737489322735,0.8634869391243549,0.5299019738775074,0.0,0.0,0.20775014459224986
2023-02-28,2028-02-29,8123.703328,2024-04-30,0.0,0.008578982,0.009,1400,0.0,0.1,0.1,0.0,812.3703328,0.065,0.077478701,0.030176037,2667,2781,1,2777,2,8123.703328,0.0,0.008578982,1400.0,0.0,0.1,0.1,812.3703328,0.077478701,0.030176037,65994555.76135827,0.0,1960000.0,0.0,0.010000000000000002,659945.5576135828,0.006002949108647401,-2.5577522062008198,12.90677292072824,-413.6595199806666,-413.6595199806666,0.000910593209025369,0.0680065498592803,0.0015628637634764408,0.8555939412254582,0.4016934212986458,0.0,0.0,0.16194331983805668
2020-12-23,2028-12-31,8106.467983,2024-04-30,0.623763822,0.008578982,0.009,1706,251.0763245,0.16,0.16,0.0,1297.034877,0.065,0.077992318,0.071205632,2667,2781,3,2777,2,8106.467983,0.131215753625,0.008578982,1706.0,69.652121385,0.16,0.16,1297.034877,0.077992318,0.071205632,65714823.159404084,0.017217573999376696,2910436.0,4851.418013430774,0.0256,1682299.4721544052,0.006082801667013125,-2.551144944322213,12.821775601027783,-406.20013367820064,-406.20013367820064,0.005070242028519425,0.1604733372665723,0.0015595479732433493,0.8616930835222592,0.658110526456369,0.0012630717661105528,6.211671866257732e-06,0.1973395026026605
2023-05-24,2031-05-31,8084.691874,2024-04-30,0.0,0.008578982,0.009,2587,0.0,0.16,0.16,0.0,1293.5507,0.065,0.079471064,0.075916668,2667,2781,3,2777,3,8084.691874,0.0,0.008578982,2587.0,0.0,0.16,0.16,1293.5507,0.079471064,0.075916668,65362242.697521634,0.0,6692569.0,0.0,0.0256,1673273.41347049,0.006315650013292095,-2.5323622984195384,12.583196319103015,-385.72108916075587,-385.72108916075587,0.005763340480222225,0.1710904141419375,0.0015553586164572255,0.8792530207416758,0.658110526456369,0.0,0.0,0.2992481203007519
2022-01-19,2027-01-31,8078.519575,2024-04-30,37.9843554,0.008578982,0.55,1006,253.4528592,0.13,0.13,0.0,1050.207545,0.065,0.076817378,0.045388183,2667,2781,1,2777,1,8078.519575,0.131215753625,0.008578982,1006.0,69.652121385,0.13,0.13,1050.207545,0.076817378,0.045388183,65262478.523658186,0.017217573999376696,1012036.0,4851.418013430774,0.016900000000000002,1102935.887574927,0.005900909562794885,-2.566324388383406,13.017887697234341,-423.5415712046927,-423.5415712046927,0.0020600871560414887,0.1022895660623573,0.0015541711700359372,0.8477408073121585,0.5299019738775074,0.001275027229799651,0.0003782623221712191,0.11636784268363216
2023-07-11,2031-07-31,7996.8849,2024-04-30,0.0,0.008578982,0.009,2648,0.0,0.13,0.13,0.0,1039.595037,0.065,0.079573451,0.05563368,2667,2781,3,2777,3,7996.8849,0.0,0.008578982,2648.0,0.0,0.13,0.13,1039.595037,0.079573451,0.05563368,63950168.10384801,0.0,7011904.0,0.0,0.016900000000000002,1080757.8409550316,0.006331934104049402,-2.5310747719161046,12.567005545605907,-384.35566171266885,-384.35566171266885,0.0030951063503424,0.12537944040747448,0.0015384660328282634,0.8804688544900576,0.5299019738775074,0.0,0.0,0.3063042220936958
2023-04-04,2031-04-30,7986.369988,2024-04-30,0.0,0.008578982,0.009,2556,0.0,0.16,0.16,0.0,1277.819198,0.065,0.079419031,0.076055285,2667,2781,3,2777,3,7986.369988,0.0,0.008578982,2556.0,0.0,0.16,0.16,1277.819198,0.079419031,0.076055285,63782105.585227124,0.0,6533136.0,0.0,0.0256,1632821.902777363,0.006307382484978961,-2.5330172543104017,12.591440457136779,-386.4175312511649,-386.4175312511649,0.005784406376431225,0.1714028098326587,0.00153644314077061,0.8786351349023648,0.658110526456369,0.0,0.0,0.29566223250433776
2023-02-22,2028-02-29,7976.358176,2024-04-30,0.0,0.008578982,0.009,1400,0.0,0.16,0.16,0.0,1276.217308,0.065,0.077478701,0.067887701,2667,2781,3,2777,2,7976.358176,0.0,0.008578982,1400.0,0.0,0.16,0.16,1276.217308,0.077478701,0.067887701,63622289.751842044,0.0,1960000.0,0.0,0.0256,1628730.617238767,0.006002949108647401,-2.5577522062008198,12.90677292072824,-413.6595199806666,-413.6595199806666,0.004608739947065401,0.15299584643564734,0.001534517036683622,0.8555939412254582,0.658110526456369,0.0,0.0,0.16194331983805668
2023-06-13,2028-06-30,7927.608977,2024-04-30,0.0,0.008578982,0.009,1522,0.0,0.13,0.13,0.0,1030.589167,0.065,0.077683476,0.049383548,2667,2781,3,2777,2,7927.608977,0.0,0.008578982,1522.0,0.0,0.13,0.13,1030.589167,0.077683476,0.049383548,62846984.092210986,0.0,2316484.0,0.0,0.016900000000000002,1062114.031137754,0.006034722443442576,-2.555112708317414,12.872750441805668,-410.6633345110437,-410.6633345110437,0.002438734813068304,0.11129376330265507,0.0015251385114544937,0.8580256205971056,0.5299019738775074,0.0,0.0,0.17605552342394448
2023-02-03,2028-02-29,7925.973581,2024-04-30,0.0,0.008578982,0.009,1400,0.0,0.13,0.13,0.0,1030.376566,0.065,0.077478701,0.049385659,2667,2781,3,2777,2,7925.973581,0.0,0.008578982,1400.0,0.0,0.13,0.13,1030.376566,0.077478701,0.049385659,62821057.206709966,0.0,1960000.0,0.0,0.016900000000000002,1061675.867761952,0.006002949108647401,-2.5577522062008198,12.90677292072824,-413.6595199806666,-413.6595199806666,0.0024389433148642808,0.11129852078047606,0.0015248238887948348,0.8555939412254582,0.5299019738775074,0.0,0.0,0.16194331983805668
2023-04-13,2031-04-30,7906.501952,2024-04-30,0.0,0.008578982,0.009,2556,0.0,0.16,0.16,0.0,1265.040312,0.065,0.079419031,0.076170381,2667,2781,3,2777,3,7906.501952,0.0,0.008578982,2556.0,0.0,0.16,0.16,1265.040312,0.079419031,0.076170381,62512773.11697981,0.0,6533136.0,0.0,0.0256,1600326.9909850575,0.006307382484978961,-2.5330172543104017,12.591440457136779,-386.4175312511649,-386.4175312511649,0.00580192694168516,0.17166219716912715,0.0015210778751664114,0.8786351349023648,0.658110526456369,0.0,0.0,0.29566223250433776
2023-02-15,2028-02-29,7891.765378,2024-04-30,0.0,0.008578982,0.009,1400,0.0,0.13,0.13,0.0,1025.929499,0.065,0.077478701,0.049430002,2667,2781,3,2777,2,7891.765378,0.0,0.008578982,1400.0,0.0,0.13,0.13,1025.929499,0.077478701,0.049430002,62279960.78139948,0.0,1960000.0,0.0,0.016900000000000002,1052531.336918391,0.006002949108647401,-2.5577522062008198,12.90677292072824,-413.6595199806666,-413.6595199806666,0.002443325097720004,0.11139845485864577,0.001518242806408668,0.8555939412254582,0.5299019738775074,0.0,0.0,0.16194331983805668
2022-09-20,2030-09-30,7881.449905,2024-04-30,0.0,0.008578982,0.009,2344,0.0,0.16,0.16,0.0,1261.031985,0.065,0.079063192,0.074149215,2667,2781,3,2777,3,7881.449905,0.0,0.008578982,2344.0,0.0,0.16,0.16,1261.031985,0.079063192,0.074149215,62117252.60502452,0.0,5494336.0,0.0,0.0256,1590201.6671930405,0.0062509883292288645,-2.5375078475294313,12.648110640410268,-391.2265221382923,-391.2265221382923,0.005498106085116226,0.16710717470700326,0.0015162582830571994,0.8744095880537377,0.658110526456369,0.0,0.0,0.27113938692886064
2022-12-08,2030-12-31,7868.74117,2024-04-30,0.0,0.008578982,0.009,2436,0.0,0.16,0.16,0.0,1258.998587,0.065,0.079217612,0.076225597,2667,2781,3,2777,3,7868.74117,0.0,0.008578982,2436.0,0.0,0.16,0.16,1258.998587,0.079217612,0.076225597,61917087.600452974,0.0,5934096.0,0.0,0.0256,1585077.4420679966,0.006275430050982545,-2.5355566311457576,12.623455501284234,-389.12965572891466,-389.12965572891466,0.00581034163800641,0.171786635300517,0.001513813336385813,0.8762433076414304,0.658110526456369,0.0,0.0,0.2817813765182186
2023-06-21,2031-06-30,7832.175732,2024-04-30,0.0,0.008578982,0.009,2617,0.0,0.16,0.16,0.0,1253.148117,0.065,0.079521418,0.076279564,2667,2781,3,2777,3,7832.175732,0.0,0.008578982,2617.0,0.0,0.16,0.16,1253.148117,0.079521418,0.076279564,61342976.69692973,0.0,6848689.0,0.0,0.0256,1570380.2031406455,0.0063236559207307235,-2.531728884800855,12.575228474924831,-385.04874672650953,-385.04874672650953,0.0058185718840300955,0.1719082586096432,0.001506778761668039,0.8798509686507464,0.658110526456369,0.0,0.0,0.3027183342972817
2022-08-24,2028-08-31,7813.62924,2024-04-30,0.0,0.008578982,0.009,1584,0.0,0.16,0.16,0.0,1250.180678,0.065,0.077787542,0.068093368,2667,2781,3,2777,2,7813.62924,0.0,0.008578982,1584.0,0.0,0.16,0.16,1250.180678,0.077787542,0.068093368,61052801.90018298,0.0,2509056.0,0.0,0.0256,1562951.7276445394,0.006050901690401764,-2.553773989154438,12.855528974035456,-409.15200529988937,-409.15200529988937,0.004636706765583424,0.15345935007894912,0.001503210728824385,0.8592613922757277,0.658110526456369,0.0,0.0,0.1832272990167727
2023-09-01,2031-09-30,7764.809272,2024-04-30,0.0,0.008578982,0.009,2709,0.0,0.16,0.16,0.0,1242.369484,0.065,0.079675839,0.076380299,2667,2781,3,2777,3,7764.809272,0.0,0.008578982,2709.0,0.0,0.16,0.16,1242.369484,0.0796494025,0.076380299,60292263.03053717,0.0,7338681.0,0.0,0.0256,1543481.9347744265,0.006344027318607006,-2.5301207442235825,12.55502199153346,-383.34702690086135,-383.34702690086135,0.005833950075329401,0.17213528112423235,0.0014938185888310031,0.8816847001133232,0.658110526456369,0.0,0.0,0.3133603238866397
2023-06-08,2026-06-30,7747.775939,2024-04-30,0.0,0.008578982,0.009,791,0.0,0.16,0.16,0.0,1239.64415,0.065,0.076456503,0.056468274,2667,2781,3,2777,1,7747.775939,0.0,0.008578982,791.0,0.0,0.16,0.16,1239.64415,0.076456503,0.056468274,60028032.000947334,0.0,625681.0,0.0,0.0256,1536717.6186292227,0.005845596850989008,-2.5710332880925315,13.079332179239222,-429.0700271140038,-429.0700271140038,0.003188665968539076,0.12726033213866025,0.0014905416623059815,0.8434554585476938,0.658110526456369,0.0,0.0,0.09149797570850203
2023-02-17,2027-02-28,7705.680265,2024-04-30,0.0,0.008578982,0.009,1034,0.0,0.1,0.1,0.0,770.5680265,0.065,0.076864375,0.028149954,2667,2781,1,2777,1,7705.680265,0.0,0.008578982,1034.0,0.0,0.1,0.1,770.5680265,0.076864375,0.028149954,59377508.34641047,0.0,1069156.0,0.0,0.010000000000000002,593775.0834641047,0.005908132144140625,-2.565712773789642,13.009928201458738,-422.82875077084316,-422.82875077084316,0.0007924199102021161,0.06344044614730049,0.0014824431632794405,0.8482988912356321,0.4016934212986458,0.0,0.0,0.1196067090803933
2022-06-23,2030-06-30,7699.40117,2024-04-30,0.0,0.008578982,0.009,2252,0.0,0.16,0.16,0.0,1231.904187,0.065,0.078908771,0.07441397,2667,2781,3,2777,3,7699.40117,0.0,0.008578982,2252.0,0.0,0.16,0.16,1231.904187,0.078908771,0.07441397,59280778.37659737,0.0,5071504.0,0.0,0.0256,1517587.9259481311,0.006226594140730441,-2.539462891275841,12.672862437560966,-393.33882352714255,-393.33882352714255,0.0055374389311609,0.167703842656078,0.0014812351711055876,0.8725758565911609,0.658110526456369,0.0,0.0,0.2604973973395026
2023-07-12,2027-07-31,7688.6984,2024-04-30,0.0,0.008578982,0.009,1187,0.0,0.1,0.1,0.0,768.86984,0.065,0.077121184,0.028171143,2667,2781,1,2777,2,7688.6984,0.0,0.008578982,1187.0,0.0,0.1,0.1,768.86984,0.077121184,0.028171143,59116083.08616256,0.0,1408969.0,0.0,0.010000000000000002,591160.8308616255,0.005947677021561855,-2.562377276100603,12.966605906880268,-418.96235831987855,-418.96235831987855,0.000793613297926449,0.06348819896470882,0.0014791761383311916,0.8513484683214745,0.4016934212986458,0.0,0.0,0.1373048004626952
2022-11-02,2030-11-30,7675.244666,2024-04-30,0.0,0.008578982,0.009,2405,0.0,0.13,0.13,0.0,997.7818066,0.065,0.079165579,0.056130485,2667,2781,3,2777,3,7675.244666,0.0,0.008578982,2405.0,0.0,0.13,0.13,997.7818066,0.079165579,0.056130485,58909380.68296145,0.0,5784025.0,0.0,0.016900000000000002,995568.5335819598,0.006267188898405241,-2.5362136832172997,12.631752494351112,-389.8344970623081,-389.8344970623081,0.003150631346335225,0.12649907033114005,0.001476587866393739,0.8756254218021193,0.5299019738775074,0.0,0.0,0.2781954887218045
2020-09-09,2028-09-30,7647.466102,2024-04-30,0.588445203,0.008578982,0.009,1614,237.079603,0.16,0.16,0.0,1223.594576,0.065,0.077837897,0.068312314,2667,2781,3,2777,2,7647.466102,0.131215753625,0.008578982,1614.0,69.652121385,0.16,0.16,1223.594576,0.077837897,0.068312314,58483737.78123908,0.017217573999376696,2604996.0,4851.418013430774,0.0256,1497183.6864166197,0.0060587382093826095,-2.5531268584272144,12.847212457448586,-408.4234293319539,-408.4234293319539,0.004666572244034596,0.15395278008321012,0.0014712437383127227,0.8598593520596824,0.658110526456369,0.001192659457104641,5.8599559374724686e-06,0.18669751301330248
2021-03-25,2026-03-31,7645.157762,2024-04-30,0.588219269,0.008578982,0.009,700,244.1127046,0.13,0.13,0.0,993.8705091,0.065,0.076303761,0.040677902,2667,2781,3,2777,1,7645.157762,0.131215753625,0.008578982,700.0,69.652121385,0.13,0.13,993.8705091,0.076303761,0.040677902,58448437.20586885,0.017217573999376696,490000.0,4851.418013430774,0.016900000000000002,987778.5888586933,0.005822263942745121,-2.573033049639184,13.10551389465586,-431.4395925225772,-431.4395925225772,0.0016546917111216041,0.09167419070085041,0.0014707996525560028,0.8416416650153575,0.5299019738775074,0.0012280403799249725,5.857706002766523e-06,0.08097165991902834
2022-09-26,2030-09-30,7632.55711,2024-04-30,0.0,0.008578982,0.009,2344,0.0,0.16,0.16,0.0,1221.209138,0.065,0.079063192,0.074514305,2667,2781,3,2777,3,7632.55711,0.0,0.008578982,2344.0,0.0,0.16,0.16,1221.209138,0.079063192,0.074514305,58255928.03741155,0.0,5494336.0,0.0,0.0256,1491351.7587347028,0.0062509883292288645,-2.5375078475294313,12.648110640410268,-391.2265221382923,-391.2265221382923,0.005552381649633026,0.16792996370637137,0.001468375499234315,0.8744095880537377,0.658110526456369,0.0,0.0,0.27113938692886064
2021-07-20,2029-07-31,7590.418975,2024-04-30,0.584055673,0.008578982,0.009,1918,234.652887,0.16,0.16,0.0,1214.467036,0.065,0.078348157,0.071913394,2667,2781,3,2777,3,7590.418975,0.131215753625,0.008578982,1918.0,69.652121385,0.16,0.16,1214.467036,0.078348157,0.071913394,57614460.216040045,0.017217573999376696,3678724.0,4851.418013430774,0.0256,1474930.1815306253,0.00613843370529665,-2.5465928331115233,12.763542095827473,-401.13928519839874,-401.13928519839874,0.005171536236599237,0.16206839269885137,0.001460268831426175,0.8659186303708863,0.658110526456369,0.0011804515499271217,5.816243367032476e-06,0.22186234817813766
2020-11-03,2028-11-30,7584.651986,2024-04-30,0.58361192,0.008578982,0.009,1675,234.9822821,0.16,0.16,0.0,1213.544318,0.065,0.077940285,0.071921841,2667,2781,3,2777,2,7584.651986,0.131215753625,0.008578982,1675.0,69.652121385,0.16,0.16,1213.544318,0.077940285,0.071921841,57526945.748733744,0.017217573999376696,2805625.0,4851.418013430774,0.0256,1472689.811750085,0.006074688025881225,-2.5518123224192912,12.830335429232777,-406.9474395577895,-406.9474395577895,0.005172751212829281,0.16208742937111753,0.0014591593598257777,0.861075197682948,0.658110526456369,0.0011821086143736946,5.811824309805287e-06,0.1937536148062464
2021-11-10,2029-11-30,7583.710122,2024-04-30,0.583539479,0.008578982,0.009,2040,234.241143,0.16,0.16,0.0,1213.39362,0.065,0.078552932,0.074588727,2667,2781,3,2777,3,7583.710122,0.131215753625,0.008578982,2040.0,69.652121385,0.16,0.16,1213.39362,0.078552932,0.074588727,57512659.21452526,0.017217573999376696,4161600.0,4851.418013430774,0.0256,1472324.0770567046,0.006170563125796625,-2.543982588433522,12.73026957160555,-398.26579233171765,-398.26579233171765,0.005563478195480528,0.16809768564592314,0.0014589781610477959,0.8683503097425338,0.658110526456369,0.001178380218740077,5.811102915415628e-06,0.23597455176402546
2022-05-05,2030-05-31,7574.757264,2024-04-30,0.0,0.008578982,0.009,2222,0.0,0.16,0.16,0.0,1211.961162,0.065,0.078858416,0.07460247,2667,2781,3,2777,3,7574.757264,0.0,0.008578982,2222.0,0.0,0.16,0.16,1211.961162,0.078858416,0.07460247,57376947.60852076,0.0,4937284.0,0.0,0.0256,1468849.8581963903,0.006218649774029056,-2.540101236963147,12.68095468719534,-394.0309802976854,-394.0309802976854,0.005565528530100901,0.16812865770546553,0.001457255781883662,0.8719778968072063,0.658110526456369,0.0,0.0,0.2570271833429728
2023-09-21,2028-09-30,7539.533854,2024-04-30,0.0,0.008578982,0.009,1614,0.0,0.16,0.16,0.0,1206.325417,0.065,0.077837897,0.068459649,2667,2781,3,2777,2,7539.533854,0.0,0.008578982,1614.0,0.0,0.16,0.16,1206.325417,0.077837897,0.068459649,56844570.735612094,0.0,2604996.0,0.0,0.0256,1455221.011700224,0.0060587382093826095,-2.5531268584272144,12.847212457448586,-408.4234293319539,-408.4234293319539,0.004686723541203201,0.1542848231882579,0.0014504793907609908,0.8598593520596824,0.658110526456369,0.0,0.0,0.18669751301330248
2019-02-25,2027-02-28,7484.033341,2024-04-30,0.575869702,0.008578982,0.009,1034,234.3209184,0.16,0.16,0.0,1197.445335,0.065,0.076864375,0.063694314,2667,2781,3,2777,1,7484.033341,0.131215753625,0.008578982,1034.0,69.652121385,0.16,0.16,1197.445335,0.076864375,0.063694314,56010755.049199626,0.017217573999376696,1069156.0,4851.418013430774,0.0256,1433875.330313262,0.005908132144140625,-2.565712773789642,13.009928201458738,-422.82875077084316,-422.82875077084316,0.004056965635930596,0.143545374788401,0.0014398020263718845,0.8482988912356321,0.658110526456369,0.001178781539157567,5.734724426745647e-06,0.1196067090803933
2022-10-24,2029-10-31,7481.04305,2024-04-30,0.0,0.008578982,0.009,2010,0.0,0.16,0.16,0.0,1196.966888,0.065,0.078502577,0.074748268,2667,2781,3,2777,3,7481.04305,0.0,0.008578982,2010.0,0.0,0.16,0.16,1196.966888,0.078502577,0.074748268,55966005.115953304,0.0,4040100.0,0.0,0.0256,1432729.7309684043,0.00616265459564093,-2.544623826707124,12.738435325505302,-398.96978954471024,-398.96978954471024,0.005587303568999825,0.16845723693395678,0.0014392267447229299,0.8677523499585791,0.658110526456369,0.0,0.0,0.23250433776749566
2021-02-23,2028-02-29,7449.740215,2024-04-30,0.573230937,0.008578982,0.009,1400,231.5712407,0.16,0.16,0.0,1191.958434,0.065,0.077478701,0.068585442,2667,2781,3,2777,2,7449.740215,0.131215753625,0.008578982,1400.0,69.652121385,0.16,0.16,1191.958434,0.077478701,0.068585442,55498629.27098824,0.017217573999376696,1960000.0,4851.418013430774,0.0256,1420764.9083837322,0.006002949108647401,-2.5577522062008198,12.90677292072824,-413.6595199806666,-413.6595199806666,0.004703962854335364,0.15456831793365633,0.0014332046062301364,0.8555939412254582,0.658110526456369,0.0011649489315802093,5.708446624580704e-06,0.16194331983805668
2023-06-23,2027-06-30,7443.190913,2024-04-30,0.0,0.008578982,0.009,1156,0.0,0.13,0.13,0.0,967.6148187,0.065,0.07706915,0.046283432,2667,2781,3,2777,2,7443.190913,0.0,0.008578982,1156.0,0.0,0.13,0.13,967.6148187,0.07706915,0.046283432,55401090.96736578,0.0,1336336.0,0.0,0.016900000000000002,936278.4373678339,0.0059396538817225,-2.563052208187789,12.975360439293803,-419.74185480049044,-419.74185480049044,0.002142156077698624,0.1043071535856948,0.0014319446307782284,0.8507305706072795,0.5299019738775074,0.0,0.0,0.13371891266628108
